,Date,Close
1200,2016-08-12,586.53
1201,2016-08-13,584.47
1202,2016-08-14,570.74
1203,2016-08-15,567.73
1204,2016-08-16,578.22
1205,2016-08-17,571.46
1206,2016-08-18,572.27
1207,2016-08-19,573.49
1208,2016-08-20,581.95
1209,2016-08-21,580.59
1210,2016-08-22,585.22
1211,2016-08-23,582.0
1212,2016-08-24,577.89
1213,2016-08-25,576.12
1214,2016-08-26,578.1
1215,2016-08-27,568.58
1216,2016-08-28,573.53
1217,2016-08-29,572.51
1218,2016-08-30,576.08
1219,2016-08-31,571.76
1220,2016-09-01,571.59
1221,2016-09-02,573.96
1222,2016-09-03,596.2
1223,2016-09-04,608.69
1224,2016-09-05,606.64
1225,2016-09-06,610.68
1226,2016-09-07,614.33
1227,2016-09-08,625.47
1228,2016-09-09,621.91
1229,2016-09-10,623.06
1230,2016-09-11,605.32
1231,2016-09-12,605.83
1232,2016-09-13,606.65
1233,2016-09-14,608.43
1234,2016-09-15,605.58
1235,2016-09-16,606.55
1236,2016-09-17,605.34
1237,2016-09-18,608.8
1238,2016-09-19,608.62
1239,2016-09-20,607.77
1240,2016-09-21,595.84
1241,2016-09-22,594.96
1242,2016-09-23,601.89
1243,2016-09-24,601.27
1244,2016-09-25,599.31
1245,2016-09-26,606.1
1246,2016-09-27,604.21
1247,2016-09-28,603.55
1248,2016-09-29,604.64
1249,2016-09-30,608.26
1250,2016-10-01,614.06
1251,2016-10-02,610.36
1252,2016-10-03,611.96
1253,2016-10-04,609.24
1254,2016-10-05,611.64
1255,2016-10-06,610.98
1256,2016-10-07,616.22
1257,2016-10-08,616.53
1258,2016-10-09,614.62
1259,2016-10-10,614.31
1260,2016-10-11,640.7
1261,2016-10-12,635.62
1262,2016-10-13,634.62
1263,2016-10-14,638.18
1264,2016-10-15,637.21
1265,2016-10-16,640.19
1266,2016-10-17,637.48
1267,2016-10-18,635.46
1268,2016-10-19,628.44
1269,2016-10-20,628.54
1270,2016-10-21,629.72
1271,2016-10-22,652.09
1272,2016-10-23,649.63
1273,2016-10-24,648.77
1274,2016-10-25,652.63
1275,2016-10-26,673.42
1276,2016-10-27,683.37
1277,2016-10-28,687.56
1278,2016-10-29,715.41
1279,2016-10-30,697.28
1280,2016-10-31,698.58
1281,2016-11-01,729.2
1282,2016-11-02,734.16
1283,2016-11-03,686.06
1284,2016-11-04,702.11
1285,2016-11-05,704.02
1286,2016-11-06,712.13
1287,2016-11-07,706.09
1288,2016-11-08,708.94
1289,2016-11-09,721.18
1290,2016-11-10,713.21
1291,2016-11-11,715.64
1292,2016-11-12,703.76
1293,2016-11-13,702.35
1294,2016-11-14,705.55
1295,2016-11-15,712.16
1296,2016-11-16,740.9
1297,2016-11-17,738.48
1298,2016-11-18,748.43
1299,2016-11-19,750.41
1300,2016-11-20,728.37
1301,2016-11-21,736.5
1302,2016-11-22,748.12
1303,2016-11-23,741.17
1304,2016-11-24,736.75
1305,2016-11-25,738.2
1306,2016-11-26,732.73
1307,2016-11-27,727.76
1308,2016-11-28,731.84
1309,2016-11-29,731.81
1310,2016-11-30,742.36
1311,2016-12-01,753.06
1312,2016-12-02,771.17
1313,2016-12-03,764.83
1314,2016-12-04,766.37
1315,2016-12-05,752.24
1316,2016-12-06,758.69
1317,2016-12-07,763.91
1318,2016-12-08,768.67
1319,2016-12-09,769.84
1320,2016-12-10,773.13
1321,2016-12-11,768.23
1322,2016-12-12,778.43
1323,2016-12-13,778.22
1324,2016-12-14,775.89
1325,2016-12-15,775.57
1326,2016-12-16,781.34
1327,2016-12-17,788.88
1328,2016-12-18,788.44
1329,2016-12-19,790.12
1330,2016-12-20,799.72
1331,2016-12-21,826.62
1332,2016-12-22,859.37
1333,2016-12-23,917.1
1334,2016-12-24,891.68
1335,2016-12-25,894.34
1336,2016-12-26,902.61
1337,2016-12-27,929.12
1338,2016-12-28,977.14
1339,2016-12-29,971.72
1340,2016-12-30,960.92
1341,2016-12-31,966.57
1342,2017-01-01,998.05
1343,2017-01-02,1019.2
1344,2017-01-03,1035.53
1345,2017-01-04,1130.85
1346,2017-01-05,990.67
1347,2017-01-06,894.03
1348,2017-01-07,900.08
1349,2017-01-08,908.09
1350,2017-01-09,901.88
1351,2017-01-10,905.76
1352,2017-01-11,784.28
1353,2017-01-12,799.43
1354,2017-01-13,824.5
1355,2017-01-14,817.83
1356,2017-01-15,821.91
1357,2017-01-16,828.31
1358,2017-01-17,904.15
1359,2017-01-18,873.93
1360,2017-01-19,896.89
1361,2017-01-20,891.46
1362,2017-01-21,919.68
1363,2017-01-22,918.78
1364,2017-01-23,918.91
1365,2017-01-24,885.79
1366,2017-01-25,893.47
1367,2017-01-26,915.36
1368,2017-01-27,918.29
1369,2017-01-28,920.24
1370,2017-01-29,914.14
1371,2017-01-30,920.99
1372,2017-01-31,968.27
1373,2017-02-01,986.57
1374,2017-02-02,1008.4
1375,2017-02-03,1015.44
1376,2017-02-04,1033.63
1377,2017-02-05,1016.93
1378,2017-02-06,1024.51
1379,2017-02-07,1051.5
1380,2017-02-08,1055.3
1381,2017-02-09,981.7
1382,2017-02-10,992.11
1383,2017-02-11,1010.95
1384,2017-02-12,1000.52
1385,2017-02-13,996.1
1386,2017-02-14,1010.1
1387,2017-02-15,1008.88
1388,2017-02-16,1034.9
1389,2017-02-17,1056.56
1390,2017-02-18,1058.58
1391,2017-02-19,1053.5
1392,2017-02-20,1082.02
1393,2017-02-21,1125.41
1394,2017-02-22,1123.3
1395,2017-02-23,1185.65
1396,2017-02-24,1180.87
1397,2017-02-25,1149.4
1398,2017-02-26,1180.67
1399,2017-02-27,1193.13
1400,2017-02-28,1190.33
1401,2017-03-01,1227.48
1402,2017-03-02,1262.08
1403,2017-03-03,1289.54
1404,2017-03-04,1268.81
1405,2017-03-05,1276.23
1406,2017-03-06,1280.99
1407,2017-03-07,1233.06
1408,2017-03-08,1149.63
1409,2017-03-09,1191.24
1410,2017-03-10,1100.01
1411,2017-03-11,1181.2
1412,2017-03-12,1230.56
1413,2017-03-13,1243.26
1414,2017-03-14,1246.56
1415,2017-03-15,1258.46
1416,2017-03-16,1217.31
1417,2017-03-17,1074.09
1418,2017-03-18,961.96
1419,2017-03-19,1023.49
1420,2017-03-20,1036.33
1421,2017-03-21,1112.7
1422,2017-03-22,1039.84
1423,2017-03-23,1029.14
1424,2017-03-24,940.02
1425,2017-03-25,965.27
1426,2017-03-26,954.48
1427,2017-03-27,1042.61
1428,2017-03-28,1044.72
1429,2017-03-29,1038.62
1430,2017-03-30,1031.49
1431,2017-03-31,1078.27
1432,2017-04-01,1085.25
1433,2017-04-02,1098.07
1434,2017-04-03,1139.31
1435,2017-04-04,1140.5
1436,2017-04-05,1132.34
1437,2017-04-06,1194.21
1438,2017-04-07,1189.78
1439,2017-04-08,1182.27
1440,2017-04-09,1187.7
1441,2017-04-10,1210.52
1442,2017-04-11,1226.62
1443,2017-04-12,1218.3
1444,2017-04-13,1174.21
1445,2017-04-14,1183.69
1446,2017-04-15,1180.32
1447,2017-04-16,1186.31
1448,2017-04-17,1205.14
1449,2017-04-18,1217.58
1450,2017-04-19,1225.72
1451,2017-04-20,1253.9
1452,2017-04-21,1254.99
1453,2017-04-22,1249.67
1454,2017-04-23,1247.84
1455,2017-04-24,1249.96
1456,2017-04-25,1263.04
1457,2017-04-26,1287.32
1458,2017-04-27,1331.31
1459,2017-04-28,1321.2
1460,2017-04-29,1327.69
1461,2017-04-30,1349.89
1462,2017-05-01,1408.44
1463,2017-05-02,1442.24
1464,2017-05-03,1485.82
1465,2017-05-04,1499.36
1466,2017-05-05,1506.04
1467,2017-05-06,1547.82
1468,2017-05-07,1557.88
1469,2017-05-08,1633.38
1470,2017-05-09,1700.18
1471,2017-05-10,1747.32
1472,2017-05-11,1808.78
1473,2017-05-12,1700.77
1474,2017-05-13,1751.73
1475,2017-05-14,1767.71
1476,2017-05-15,1696.13
1477,2017-05-16,1716.32
1478,2017-05-17,1804.45
1479,2017-05-18,1889.41
1480,2017-05-19,1972.9
1481,2017-05-20,2043.42
1482,2017-05-21,2053.88
1483,2017-05-22,2109.4
1484,2017-05-23,2292.7
1485,2017-05-24,2448.13
1486,2017-05-25,2366.97
1487,2017-05-26,2262.36
1488,2017-05-27,2082.84
1489,2017-05-28,2219.49
1490,2017-05-29,2286.27
1491,2017-05-30,2167.64
1492,2017-05-31,2329.08
1493,2017-06-01,2436.04
1494,2017-06-02,2514.23
1495,2017-06-03,2562.54
1496,2017-06-04,2556.41
1497,2017-06-05,2721.55
1498,2017-06-06,2903.44
1499,2017-06-07,2716.06
1500,2017-06-08,2824.2
1501,2017-06-09,2817.06
1502,2017-06-10,2937.45
1503,2017-06-11,3013.71
1504,2017-06-12,2701.26
1505,2017-06-13,2736.19
1506,2017-06-14,2503.4
1507,2017-06-15,2444.49
1508,2017-06-16,2513.81
1509,2017-06-17,2683.57
1510,2017-06-18,2577.22
1511,2017-06-19,2620.14
1512,2017-06-20,2777.79
1513,2017-06-21,2717.0
1514,2017-06-22,2724.91
1515,2017-06-23,2737.75
1516,2017-06-24,2618.42
1517,2017-06-25,2606.86
1518,2017-06-26,2488.19
1519,2017-06-27,2531.35
1520,2017-06-28,2575.44
1521,2017-06-29,2561.68
1522,2017-06-30,2490.75
1523,2017-07-01,2439.82
1524,2017-07-02,2518.55
1525,2017-07-03,2576.71
1526,2017-07-04,2611.0
1527,2017-07-05,2607.22
1528,2017-07-06,2612.67
1529,2017-07-07,2509.22
1530,2017-07-08,2563.2
1531,2017-07-09,2519.22
1532,2017-07-10,2363.52
1533,2017-07-11,2353.91
1534,2017-07-12,2387.33
1535,2017-07-13,2364.32
1536,2017-07-14,2228.73
1537,2017-07-15,2033.29
1538,2017-07-16,1927.1
1539,2017-07-17,2181.29
1540,2017-07-18,2303.89
1541,2017-07-19,2274.62
1542,2017-07-20,2766.83
1543,2017-07-21,2658.07
1544,2017-07-22,2802.35
1545,2017-07-23,2731.6
1546,2017-07-24,2751.35
1547,2017-07-25,2563.75
1548,2017-07-26,2507.39
1549,2017-07-27,2649.44
1550,2017-07-28,2798.83
1551,2017-07-29,2720.1
1552,2017-07-30,2740.32
1553,2017-07-31,2871.37
1554,2017-08-01,2737.76
1555,2017-08-02,2697.85
1556,2017-08-03,2777.37
1557,2017-08-04,2845.9
1558,2017-08-05,3237.07
1559,2017-08-06,3189.73
1560,2017-08-07,3356.71
1561,2017-08-08,3410.45
1562,2017-08-09,3330.9
1563,2017-08-10,3367.91
1564,2017-08-11,3562.59
1565,2017-08-12,3800.14
1566,2017-08-13,4023.25
1567,2017-08-14,4175.7
1568,2017-08-15,4149.31
1569,2017-08-16,4262.56
1570,2017-08-17,4286.92
1571,2017-08-18,4097.69
1572,2017-08-19,4115.21
1573,2017-08-20,4001.23
1574,2017-08-21,3935.23
1575,2017-08-22,4008.42
1576,2017-08-23,4069.08
1577,2017-08-24,4167.29
1578,2017-08-25,4199.89
1579,2017-08-26,4123.51
1580,2017-08-27,4116.47
1581,2017-08-28,4216.24
1582,2017-08-29,4394.06
1583,2017-08-30,4553.81
1584,2017-08-31,4702.94
1585,2017-09-01,4863.19
1586,2017-09-02,4556.6
1587,2017-09-03,4632.46
1588,2017-09-04,4317.19
1589,2017-09-05,4447.88
1590,2017-09-06,4592.25
1591,2017-09-07,4584.82
1592,2017-09-08,4285.21
1593,2017-09-09,4245.61
1594,2017-09-10,4132.66
1595,2017-09-11,4164.98
1596,2017-09-12,4130.96
1597,2017-09-13,3883.65
1598,2017-09-14,3100.67
1599,2017-09-15,3587.94
1600,2017-09-16,3606.28
1601,2017-09-17,3553.43
1602,2017-09-18,4012.29
1603,2017-09-19,3898.93
1604,2017-09-20,3858.02
1605,2017-09-21,3628.06
1606,2017-09-22,3622.18
1607,2017-09-23,3763.41
1608,2017-09-24,3672.31
1609,2017-09-25,3866.71
1610,2017-09-26,3852.94
1611,2017-09-27,4134.21
1612,2017-09-28,4134.88
1613,2017-09-29,4130.42
1614,2017-09-30,4297.79
1615,2017-10-01,4347.58
1616,2017-10-02,4383.33
1617,2017-10-03,4319.07
1618,2017-10-04,4231.46
1619,2017-10-05,4290.38
1620,2017-10-06,4347.55
1621,2017-10-07,4405.02
1622,2017-10-08,4562.32
1623,2017-10-09,4758.72
1624,2017-10-10,4769.48
1625,2017-10-11,4807.93
1626,2017-10-12,5331.62
1627,2017-10-13,5610.49
1628,2017-10-14,5679.22
1629,2017-10-15,5684.05
1630,2017-10-16,5728.93
1631,2017-10-17,5643.86
1632,2017-10-18,5592.78
1633,2017-10-19,5696.38
1634,2017-10-20,5952.77
1635,2017-10-21,6043.97
1636,2017-10-22,6003.46
1637,2017-10-23,5959.98
1638,2017-10-24,5550.08
1639,2017-10-25,5704.87
1640,2017-10-26,5883.05
1641,2017-10-27,5775.52
1642,2017-10-28,5734.31
1643,2017-10-29,6123.55
1644,2017-10-30,6104.39
1645,2017-10-31,6368.65
1646,2017-11-01,6714.79
1647,2017-11-02,7059.79
1648,2017-11-03,7234.74
1649,2017-11-04,7390.54
1650,2017-11-05,7416.27
1651,2017-11-06,7103.05
1652,2017-11-07,7166.74
1653,2017-11-08,7461.82
1654,2017-11-09,7186.29
1655,2017-11-10,6656.84
1656,2017-11-11,6365.4
1657,2017-11-12,5866.51
1658,2017-11-13,6423.09
1659,2017-11-14,6652.22
1660,2017-11-15,7297.67
1661,2017-11-16,7814.94
1662,2017-11-17,7783.54
1663,2017-11-18,7827.63
1664,2017-11-19,8011.15
1665,2017-11-20,8220.51
1666,2017-11-21,8114.13
1667,2017-11-22,8257.12
1668,2017-11-23,8117.66
1669,2017-11-24,8278.13
1670,2017-11-25,8743.16
1671,2017-11-26,9342.99
1672,2017-11-27,9831.4
1673,2017-11-28,10257.07
1674,2017-11-29,9875.89
1675,2017-11-30,10406.19
1676,2017-12-01,10995.72
1677,2017-12-02,11162.55
1678,2017-12-03,11256.7
1679,2017-12-04,11634.98
1680,2017-12-05,12174.25
1681,2017-12-06,13876.47
1682,2017-12-07,18491.18
1683,2017-12-08,16908.0
1684,2017-12-09,15266.43
1685,2017-12-10,15808.51
1686,2017-12-11,17106.51
1687,2017-12-12,17249.92
1688,2017-12-13,16525.04
1689,2017-12-14,16865.36
1690,2017-12-15,17978.63
1691,2017-12-16,19665.39
1692,2017-12-17,19423.58
1693,2017-12-18,19188.05
1694,2017-12-19,18174.19
1695,2017-12-20,17059.89
1696,2017-12-21,16355.24
1697,2017-12-22,14084.82
1698,2017-12-23,15241.92
1699,2017-12-24,14451.11
1700,2017-12-25,14302.75
1701,2017-12-26,16616.68
1702,2017-12-27,16373.08
1703,2017-12-28,15067.9
1704,2017-12-29,15096.56
1705,2017-12-30,13620.36
1706,2017-12-31,14839.59
1707,2018-01-01,14093.61
1708,2018-01-02,15321.93
1709,2018-01-03,15583.89
1710,2018-01-04,15976.37
1711,2018-01-05,18336.92
1712,2018-01-06,18343.66
1713,2018-01-07,17039.87
1714,2018-01-08,15900.37
1715,2018-01-09,15604.72
1716,2018-01-10,15509.27
1717,2018-01-11,14050.57
1718,2018-01-12,14759.29
1719,2018-01-13,15193.31
1720,2018-01-14,14476.59
1721,2018-01-15,14412.0
1722,2018-01-16,11723.91
1723,2018-01-17,11415.39
1724,2018-01-18,11569.42
1725,2018-01-19,11758.47
1726,2018-01-20,13260.27
1727,2018-01-21,11703.5
1728,2018-01-22,10991.6
1729,2018-01-23,10894.0
1730,2018-01-24,11277.12
1731,2018-01-25,11225.25
1732,2018-01-26,11044.91
1733,2018-01-27,11456.21
1734,2018-01-28,11665.7
1735,2018-01-29,11157.66
1736,2018-01-30,11095.21
1737,2018-01-31,9989.69
1738,2018-02-01,10114.5
1739,2018-02-02,9070.56
1740,2018-02-03,8830.16
1741,2018-02-04,8994.91
1742,2018-02-05,8315.52
1743,2018-02-06,6852.05
1744,2018-02-07,7711.22
1745,2018-02-08,7611.61
1746,2018-02-09,8208.57
1747,2018-02-10,8650.72
1748,2018-02-11,8574.68
1749,2018-02-12,8168.64
1750,2018-02-13,8911.4
1751,2018-02-14,8518.27
1752,2018-02-15,9428.03
1753,2018-02-16,10112.58
1754,2018-02-17,10155.28
1755,2018-02-18,11006.65
1756,2018-02-19,10523.43
1757,2018-02-20,11103.09
1758,2018-02-21,11502.38
1759,2018-02-22,9973.59
1760,2018-02-23,10032.86
1761,2018-02-24,10301.88
1762,2018-02-25,9742.63
1763,2018-02-26,9699.52
1764,2018-02-27,10355.58
1765,2018-02-28,10709.39
1766,2018-03-01,10346.66
1767,2018-03-02,10859.55
1768,2018-03-03,11098.08
1769,2018-03-04,11356.04
1770,2018-03-05,11286.68
1771,2018-03-06,11526.42
1772,2018-03-07,10727.72
1773,2018-03-08,9999.68
1774,2018-03-09,9420.85
1775,2018-03-10,9276.34
1776,2018-03-11,8890.87
1777,2018-03-12,9512.46
1778,2018-03-13,9232.71
1779,2018-03-14,9216.53
1780,2018-03-15,8307.22
1781,2018-03-16,8359.37
1782,2018-03-17,8520.01
1783,2018-03-18,8063.41
1784,2018-03-19,8217.84
1785,2018-03-20,8640.52
1786,2018-03-21,8926.82
1787,2018-03-22,8970.32
1788,2018-03-23,8736.39
1789,2018-03-24,8824.59
1790,2018-03-25,8621.15
1791,2018-03-26,8478.64
1792,2018-03-27,8186.2
1793,2018-03-28,7836.76
1794,2018-03-29,7930.78
1795,2018-03-30,7126.9
1796,2018-03-31,6897.27
1797,2018-04-01,6975.28
1798,2018-04-02,6836.57
1799,2018-04-03,7080.42
1800,2018-04-04,7464.36
1801,2018-04-05,6845.32
1802,2018-04-06,6855.42
1803,2018-04-07,6628.75
1804,2018-04-08,6884.48
1805,2018-04-09,6984.81
1806,2018-04-10,6778.49
1807,2018-04-11,6829.32
1808,2018-04-12,6925.1
1809,2018-04-13,7836.4
1810,2018-04-14,7845.75
1811,2018-04-15,7897.72
1812,2018-04-16,8258.07
1813,2018-04-17,8031.0
1814,2018-04-18,7873.64
1815,2018-04-19,8097.42
1816,2018-04-20,8277.46
1817,2018-04-21,8499.45
1818,2018-04-22,8878.43
1819,2018-04-23,8769.01
1820,2018-04-24,8881.39
1821,2018-04-25,9716.49
1822,2018-04-26,8825.2
1823,2018-04-27,9221.87
1824,2018-04-28,8940.38
1825,2018-04-29,9249.66
1826,2018-04-30,9325.63
1827,2018-05-01,9198.19
1828,2018-05-02,9024.39
1829,2018-05-03,9122.65
1830,2018-05-04,9551.14
1831,2018-05-05,9634.54
1832,2018-05-06,9766.24
1833,2018-05-07,9583.87
1834,2018-05-08,9308.27
1835,2018-05-09,9149.52
1836,2018-05-10,9248.96
1837,2018-05-11,8969.94
1838,2018-05-12,8405.56
1839,2018-05-13,8480.58
1840,2018-05-14,8683.99
1841,2018-05-15,8696.97
1842,2018-05-16,8473.35
1843,2018-05-17,8343.13
1844,2018-05-18,8056.05
1845,2018-05-19,8202.83
1846,2018-05-20,8180.63
1847,2018-05-21,8443.26
1848,2018-05-22,8355.0
1849,2018-05-23,8009.3
1850,2018-05-24,7556.32
1851,2018-05-25,7563.44
1852,2018-05-26,7472.02
1853,2018-05-27,7328.87
1854,2018-05-28,7326.64
1855,2018-05-29,7111.07
1856,2018-05-30,7451.23
1857,2018-05-31,7380.85
1858,2018-06-01,7460.17
1859,2018-06-02,7487.08
1860,2018-06-03,7567.51
1861,2018-06-04,7639.88
1862,2018-06-05,7463.65
1863,2018-06-06,7569.01
1864,2018-06-07,7605.58
1865,2018-06-08,7613.78
1866,2018-06-09,7561.17
1867,2018-06-10,7415.0
1868,2018-06-11,6767.5
1869,2018-06-12,6880.13
1870,2018-06-13,6581.83
1871,2018-06-14,6334.1
1872,2018-06-15,6644.72
1873,2018-06-16,6406.81
1874,2018-06-17,6478.82
1875,2018-06-18,6418.85
1876,2018-06-19,6677.53
1877,2018-06-20,6708.68
1878,2018-06-21,6714.38
1879,2018-06-22,6690.83
1880,2018-06-23,6088.58
1881,2018-06-24,6169.44
1882,2018-06-25,6159.71
1883,2018-06-26,6241.85
1884,2018-06-27,6069.87
1885,2018-06-28,6117.04
1886,2018-06-29,5879.99
1887,2018-06-30,6182.26
1888,2018-07-01,6366.5
1889,2018-07-02,6312.88
1890,2018-07-03,6595.55
1891,2018-07-04,6497.61
1892,2018-07-05,6562.72
1893,2018-07-06,6537.74
1894,2018-07-07,6603.29
1895,2018-07-08,6759.84
1896,2018-07-09,6700.64
1897,2018-07-10,6648.26
1898,2018-07-11,6303.38
1899,2018-07-12,6373.23
1900,2018-07-13,6230.59
1901,2018-07-14,6248.4
1902,2018-07-15,6246.14
1903,2018-07-16,6349.7
1904,2018-07-17,6741.69
1905,2018-07-18,7303.37
1906,2018-07-19,7334.77
1907,2018-07-20,7442.8
1908,2018-07-21,7331.87
1909,2018-07-22,7379.14
1910,2018-07-23,7395.87
1911,2018-07-24,7705.0
1912,2018-07-25,8422.37
1913,2018-07-26,8144.55
1914,2018-07-27,7929.08
1915,2018-07-28,8145.33
1916,2018-07-29,8192.14
1917,2018-07-30,8197.59
1918,2018-07-31,8185.92
1919,2018-08-01,7738.25
1920,2018-08-02,7612.3
1921,2018-08-03,7540.63
1922,2018-08-04,7411.67
1923,2018-08-05,7009.01
1924,2018-08-06,7036.61
1925,2018-08-07,6926.12
1926,2018-08-08,6711.73
1927,2018-08-09,6259.53
1928,2018-08-10,6531.25
1929,2018-08-11,6166.59
1930,2018-08-12,6205.22
1931,2018-08-13,6318.41
1932,2018-08-14,6284.0
1933,2018-08-15,6212.23
1934,2018-08-16,6267.77
1935,2018-08-17,6309.39
1936,2018-08-18,6566.72
